k,t,U_1,U_2,V,W_1,W_2,X_1,X_2,X_est_1,X_est_2,X_est_3,X_est_4,X_est_5,X_est_6,Y,Y_m,Y_est_1,Y_est_2,Y_est_3,E_obs_1,E_obs_2,E_obs_3,Pd,alpha
366,183,1,0.00599831268753856,0.0361902834993922,0,0,5.46645464290339,0.632598314610725,6.35644668898674,0.966933984369449,6.0642579529688,1.01651795072442,5.61711805246042,0.680679744166581,1.63993639287102,1.67612667637041,1.90693400669602,1.81927738589064,1.68513541573813,-0.266997613825007,-0.179340993019624,-0.0451990228671111,0.632598314610725,0
367,183.5,1,-0.00406553332204713,-0.0754436126812691,0,-0,5.45911656464309,0.638596627298263,6.29295745950857,0.946170886999917,5.55484593837546,0.617996382480356,5.59623237002129,0.674117932736851,1.63773496939293,1.56229135671166,1.88788723785257,1.66645378151264,1.67886971100639,-0.250152268459643,-0.0287188121197106,-0.0411347416134573,0.638596627298263,0
368,184,1,-9.06349096355969e-05,-0.160668342552039,0,-0,5.45997822254843,0.634531093976216,6.17703703481999,0.916880747151629,4.99219865923929,0.328015473388711,5.3788666454707,0.589204256533569,1.63799346676453,1.47732512421249,1.853111110446,1.49765959777179,1.61365999364121,-0.215117643681468,0.140333868992742,0.0243334731233198,0.634531093976216,0
369,184.5,1,-0.0118607911288365,0.033921837881607,0,-0,5.45651584976012,0.634440459066581,6.03974930721579,0.883075577223688,4.72217495420217,0.271405720496617,5.10576531047041,0.489900273148974,1.63695475492803,1.67087659280964,1.81192479216474,1.41665248626065,1.53172959314112,-0.174970037236702,0.220302268667384,0.10522516178691,0.634440459066581,0
370,185,1,0.000264428992495531,-0.029515921273265,0,0,5.45400155389866,0.622579667937744,6.03543485343701,0.87038708291601,5.83188613623656,0.979147861397641,5.31771031154904,0.591252564026571,1.6362004661696,1.60668454489633,1.8106304560311,1.74956584087097,1.59531309346471,-0.174429989861505,-0.113365374701368,0.0408873727048875,0.622579667937744,0
371,185.5,1,0.00139274994062986,0.164295399055288,0,-0,5.44038075566681,0.62284409693024,5.98607398031742,0.852040400403652,5.3561455167934,0.581376321630964,5.33438887367251,0.599535334448814,1.63211422670004,1.79640962575533,1.79582219409523,1.60684365503802,1.60031666210175,-0.163707967395185,0.025270571662021,0.0317975645982886,0.62284409693024,0
372,186,1,-0.00807086807951468,-0.106924016360398,0,0,5.431110625897,0.624236846870869,6.04260648110627,0.852093244915737,6.26645616610084,1.10911473235322,5.6912391071491,0.742366089970767,1.6293331877691,1.5224091714087,1.81278194433188,1.87993684983025,1.70737173214473,-0.183448756562779,-0.250603662061152,-0.0780385443756295,0.624236846870869,0
373,186.5,1,-0.0133530650140555,-0.164892031039206,-0,-0,5.42601428499877,0.616165978791355,5.92655918256718,0.825971725511828,4.73072588281784,0.1137826688745,5.38890137455194,0.607642529262728,1.62780428549963,1.46291225446043,1.77796775477015,1.41921776484535,1.61667041236558,-0.150163469270523,0.208586520654281,0.0111338731340489,0.616165978791355,0
374,187,1,-0.00805889470602888,-0.0907945075580882,-0,-0,5.41437597829049,0.602812913777299,5.80599851592446,0.797629783249817,4.64098530835322,0.235425073466022,5.0994515475737,0.495647721024453,1.62431279348715,1.53351828592906,1.74179955477734,1.39229559250596,1.52983546427211,-0.117486761290189,0.232017200981184,0.0944773292150392,0.602812913777299,0
375,187.5,1,-0.000396247627980936,-0.0411795345289118,-0,-0,5.39287609858065,0.59475401907127,5.75039169117026,0.77889309815734,5.18124986405749,0.628579179675103,5.07198048214047,0.498330225230184,1.61786282957419,1.57668329504528,1.72511750735108,1.55437495921725,1.52159414464214,-0.107254677776885,0.0634878703569455,0.0962686849320531,0.59475401907127,0
376,188,1,-0.0111252902891299,-0.168736354140448,-0,0,5.36976728807772,0.594357771443289,5.72475029307086,0.765540168687002,5.3655774859881,0.690684027139004,5.14918737255716,0.538456218669927,1.61093018642332,1.44219383228287,1.71742508792126,1.60967324579643,1.54475621176715,-0.106494901497942,0.00125694062688542,0.0661739746561678,0.594357771443289,0
377,188.5,1,-0.0135822522607093,-0.035600582989503,-0,-0,5.35319487309769,0.583232481154159,5.62560796440262,0.740780758524871,4.61983889279423,0.22443304769424,4.95583556890685,0.463751538415573,1.60595846192931,1.57035787893981,1.68768238932079,1.38595166783827,1.48675067067206,-0.0817239273914787,0.220006794091038,0.119207791257253,0.583232481154159,0
378,189,1,-0.0172698015992722,-0.0830404103576461,0,-0,5.33046889232255,0.56965022889345,5.61593401720776,0.730226413351187,5.36862749483595,0.737807048343136,5.08531807524348,0.524649596670537,1.59914066769676,1.51610025733912,1.68478020516233,1.61058824845078,1.52559542257304,-0.085639537465563,-0.0114475807540211,0.0735452451237188,0.56965022889345,0
379,189.5,1,-0.00304156336862572,0.2252937711743,-0,0,5.30097845351923,0.552380427294178,5.57113112893302,0.715052206466164,5.02941352001328,0.474759086343823,5.06705510188947,0.517733480972661,1.59029353605577,1.81558730723007,1.67133933867991,1.50882405600398,1.52011653056684,-0.0810458026241372,0.0814694800517859,0.0701770054889297,0.552380427294178,0
380,190,1,0.00149480908012962,-0.0818504262945676,-0,-0,5.26306534475764,0.549338863925552,5.692021213077,0.728028547434793,6.50966198602439,1.32876653323663,5.60354745688606,0.732949333082598,1.57891960342729,1.49706917713272,1.7076063639231,1.95289859580732,1.68106423706582,-0.128686760495808,-0.373978992380024,-0.102144633638527,0.549338863925552,0
381,190.5,1,-0.00403228467453543,0.0507848184580533,0,0,5.2334846052559,0.550833673005682,5.599799356055,0.709088923190325,4.63536270063853,0.059769296752076,5.31986497669831,0.59893048338548,1.57004538157677,1.62083020003482,1.6799398068165,1.39060881019156,1.59595949300949,-0.109894425239731,0.179436571385212,-0.025914111432723,0.550833673005682,0
382,191,1,0.00391847014385288,-0.131509503295246,-0,0,5.21427289668481,0.546801388331147,5.59732296700743,0.703771507494076,5.44099355131586,0.700689552272702,5.36819480919765,0.617045880330924,1.56428186900544,1.4327723657102,1.67919689010223,1.63229806539476,1.6104584427593,-0.114915021096784,-0.0680161963893156,-0.0461765737538531,0.546801388331147,0
383,191.5,1,0.0278635917275089,0.0095475744470125,0,0,5.19679241601051,0.550719858474999,5.49005268546582,0.681603509679734,4.52444161167053,0.145223952348117,5.05072090391399,0.487622385689422,1.55903772480315,1.56858529925017,1.64701580563975,1.35733248350116,1.5152162711742,-0.0879780808365913,0.201705241301996,0.0438214536289565,0.550719858474999,0
384,192,1,-0.00540186476765308,0.0139241126644471,-0,-0,5.18847454968236,0.578583450202508,5.48267759293048,0.674548013484656,5.35516652270297,0.733337023603068,5.12046069359613,0.526495471492896,1.55654236490471,1.57046647756916,1.64480327787915,1.60654995681089,1.53613820807884,-0.0882609129744374,-0.0500075919061835,0.0204041568258688,0.578583450202508,0
385,192.5,1,0.0316021434082969,0.0132298070976659,0,-0,5.21051563498016,0.573181585434855,5.47264979393098,0.667860781234284,5.3038302412677,0.632883139837396,5.1734253671893,0.55149959492348,1.56315469049405,1.57638449759171,1.64179493817929,1.59114907238031,1.55202761015679,-0.0786402476852452,-0.0279943818862636,0.0111270803372583,0.573181585434855,0
386,193,1,0.00214470561761749,0.239346723732427,0,-0,5.22054252992097,0.604783728843152,5.46371898659275,0.661976551539379,5.27268010931373,0.591779595754877,5.21731909721043,0.569240734481345,1.56616275897629,1.80550948270872,1.63911569597783,1.58180403279412,1.56519572916313,-0.0729529370015358,-0.0156412738178289,0.000967029813160325,0.604783728843152,0
387,193.5,1,-0.00675982266804502,-0.024854317562647,0,-0,5.25916349978783,0.606928434460769,5.57560577027089,0.676945098641867,6.3869605949945,1.21455993001588,5.65964491199837,0.744281155829001,1.57774904993635,1.5528947323737,1.67268173108127,1.91608817849835,1.69789347359951,-0.0949326811449194,-0.338339128562,-0.120144423663161,0.606928434460769,0
388,194,1,0.00282354173205243,0.0292689474284486,-0,0,5.28834288431225,0.600168611792725,5.51577931244944,0.666169231539811,4.89255554977682,0.203454765321577,5.44158595004325,0.638666556645311,1.58650286529367,1.61577181272212,1.65473379373483,1.46776666493305,1.63247578501297,-0.0682309284411566,0.118736200360628,-0.0459729197193002,0.600168611792725,0
389,194.5,1,0.0085062299102973,0.0570867191350703,0,0,5.3020086308113,0.602992153524777,5.5063688605787,0.662664267445579,5.35885979453634,0.615490750352871,5.41731225433246,0.626499669378846,1.59060258924339,1.64768930837846,1.65191065817361,1.6076579383609,1.62519367629974,-0.0613080689302199,-0.0170553491175114,-0.0345910870563477,0.602992153524777,0
390,195,1,0.0123795495813921,-0.1108488780692,-0,-0,5.31439819509269,0.611498383435074,5.51486391446347,0.662284520854759,5.56430441701613,0.726935286058097,5.45964546159107,0.6428851024198,1.59431945852781,1.48347058045861,1.65445917433904,1.66929132510484,1.63789363847732,-0.0601397158112345,-0.0749718665770327,-0.0435741799495155,0.611498383435074,0
391,195.5,1,0.00228193967567478,0.00342778876371106,-0,-0,5.33157711999995,0.623877933016466,5.43120496600262,0.646902631471912,4.70465841862923,0.209623322904815,5.18300234627759,0.530405992328991,1.59947313599999,1.6029009247637,1.62936148980079,1.41139752558877,1.55490070388328,-0.029888353800801,0.188075610411217,0.0445724321167096,0.623877933016466,0
392,196,1,0.00225219442518475,0.0955768586217286,-0,0,5.35598191701643,0.626159872692141,5.43458887015186,0.644522276881168,5.44822616674362,0.742755399015655,5.24604975560406,0.565368530942478,1.60679457510493,1.70237143372666,1.63037666104556,1.63446785002309,1.57381492668122,-0.0235820859406268,-0.0276732749181563,0.0329796484237124,0.626159872692141,0
393,196.5,1,-0.0128237900430503,0.131270340654927,0,0,5.37534721460364,0.628412067117326,5.48725396188499,0.650998823675268,5.89171458716249,0.931794229194244,5.47206289095407,0.65900688841563,1.61260416438109,1.74387450503602,1.6461761885655,1.76751437614875,1.64161886728622,-0.0335720241844035,-0.154910211767652,-0.0290147029051269,0.628412067117326,0
394,197,1,0.0127574085615666,0.12503791650811,-0,-0,5.39115511733988,0.615588277074276,5.54434828015131,0.659787624511251,5.93929801617265,0.865982480579758,5.67594329141924,0.733488143245279,1.61734653520196,1.74238445171007,1.66330448404539,1.7817894048518,1.70278298742577,-0.0459579488434314,-0.164442869649832,-0.0854364522238091,0.615588277074276,0
395,197.5,1,0.0152410295937925,-0.0522841334810131,-0,0,5.38939685921219,0.628345685635842,5.5831416994749,0.666901545313873,5.828971540631,0.756281845666709,5.77887303516445,0.762333171430457,1.61681905776366,1.56453492428264,1.67494250984247,1.7486914621893,1.73366191054934,-0.0581234520788136,-0.131872404425643,-0.116842852785679,0.628345685635842,0
396,198,1,0.00268020329734277,0.13543166483176,0,-0,5.40092348708437,0.643586715229635,5.51602919165922,0.656969436805536,4.92748719464147,0.24360291773876,5.49909290135635,0.639143971891925,1.62027704612531,1.75570871095707,1.65480875749777,1.47824615839244,1.6497278704069,-0.034531711372455,0.142030887732872,-0.0294508242815916,0.643586715229635,0
397,198.5,1,0.0013592825590003,0.131750469298688,0,-0,5.4242331561887,0.646266918526977,5.57217453097213,0.666046252326522,6.06251672139043,1.01603926784592,5.68179535411879,0.716338600626152,1.62726994685661,1.7590204161553,1.67165235929164,1.81875501641713,1.70453860623564,-0.0443824124350312,-0.191485069560521,-0.0772686593790284,0.646266918526977,0
398,199,1,-0.00975316472258111,-0.031864138744862,0,0,5.44323012785907,0.647626201085978,5.61331309219952,0.673905757781083,5.96492566624516,0.84974231651007,5.79295849939294,0.756022217661874,1.63296903835772,1.60110489961286,1.68399392765986,1.78947769987355,1.73788754981788,-0.0510248893021363,-0.15650866151583,-0.104918511460163,0.647626201085978,0
399,199.5,1,-0.00565622935962301,0.009134935233765,0,0,5.45788729058732,0.637873036363397,5.55887667592558,0.666449179353623,5.09530229528975,0.325325608929543,5.56163091312629,0.656392078430601,1.6373661871762,1.64650112240996,1.66766300277768,1.52859068858692,1.66848927393789,-0.030296815601478,0.108775498589273,-0.0311230867616903,0.637873036363397,0
400,200,1,-0.00530803796053107,0.0156822847716006,0,0,5.45839413977452,0.632216807003774,5.5463405785306,0.66454548685834,5.47409309563234,0.65358001407347,5.50943203925804,0.640376285529368,1.63751824193236,1.65320052670396,1.66390217355918,1.6422279286897,1.65282961177741,-0.0263839316268231,-0.00470968675734618,-0.0153113698450542,0.632216807003774,0
401,200.5,1,-0.0139324686505354,0.125802647277626,-0,-0,5.45309270484594,0.626908769043243,5.54125817296501,0.663582782011159,5.5396105757653,0.684126959897266,5.49765518238327,0.640646453607844,1.63592781145378,1.76173045873141,1.6623774518895,1.66188317272959,1.64929655471498,-0.0264496404357215,-0.0259553612758083,-0.0133687432612,0.626908769043243,0
402,201,1,-0.00468278320931678,-0.00940887307427337,0,-0,5.4440736624354,0.612976300392707,5.59562049782217,0.672520436426658,6.05474288886801,0.962094824225134,5.69406043802171,0.722541383225611,1.63322209873062,1.62381322565635,1.67868614934665,1.8164228666604,1.70821813140651,-0.0454640506160306,-0.183200767929783,-0.0749960326758945,0.612976300392707,0
403,201.5,1,-0.0190233106895326,-0.0519103256274565,0,-0,5.42382786409749,0.60829351718339,5.56009603866545,0.66758414668263,5.24961201706353,0.425883048194684,5.55444722191251,0.661062295789544,1.62714835922925,1.57523803360179,1.66802881159963,1.57488360511906,1.66633416657375,-0.0408804523703892,0.0522647541101882,-0.0391858073445084,0.60829351718339,0
404,202,1,-0.00242633917970028,-0.147936802066548,0,-0,5.40497302205163,0.589270206493858,5.5100053785811,0.659236820989613,5.10236106936138,0.426869752314014,5.3830355180582,0.594709433070307,1.62149190661549,1.47355510454894,1.65300161357433,1.53070832080841,1.61491065541746,-0.0315097069588401,0.0907835858070758,0.00658125119802944,0.589270206493858,0
405,202.5,1,-0.0211346475332337,0.0695818081612581,-0,0,5.37275132193,0.586843867314157,5.4202310394434,0.643094069655587,4.7163899998988,0.267759193587108,5.1050320503396,0.491748471332585,1.611825396579,1.68140720474026,1.62606931183302,1.41491699996964,1.53150961510188,-0.0142439152540192,0.196908396609359,0.0803157814771194,0.586843867314157,0
406,203,1,0.00145448666030478,0.054908856499214,0,-0,5.34776979266516,0.565709219780924,5.46686331671049,0.648072187365439,5.88474080136289,1.00964929446613,5.33865200088959,0.600931307779448,1.60433093779955,1.65923979429876,1.64005899501315,1.76542224040887,1.60159560026688,-0.0357280572136001,-0.161091302609321,0.00273533753266975,0.565709219780924,0
407,203.5,1,-0.0163989241099903,-0.109203963536582,0,0,5.30914807464653,0.567163706441229,5.48513884212202,0.649797664639627,5.60480629390877,0.714044787261013,5.44311837050025,0.642918351228765,1.59274442239396,1.48354045885738,1.64554165263661,1.68144188817263,1.63293551115007,-0.0527972302426449,-0.0886974657786694,-0.0401910887561137,0.567163706441229,0
408,204,1,-0.0196411163426242,0.086535448938642,0,-0,5.2835673586938,0.550764782331238,5.40271910188967,0.635224268917432,4.66048385349563,0.16310104249872,5.18063663673093,0.534101554375696,1.58507020760814,1.67160565654678,1.6208157305669,1.39814515604869,1.55419099101928,-0.0357455229587618,0.186925051559451,0.0308792165888616,0.550764782331238,0
409,204.5,1,0.00324985096818489,-0.161502871334931,-0,0,5.2492619334169,0.531123665988614,5.44430185382214,0.63979325802633,5.77535668199963,0.924395959419156,5.37468639891289,0.619624385354363,1.57477858002507,1.41327570869014,1.63329055614664,1.73260700459989,1.61240591967387,-0.0585119761215704,-0.157828424574819,-0.0376273396487965,0.531123665988614,0
410,205,1,-0.0039500010339818,0.11519041173278,0,0,5.20560701938044,0.534373516956799,5.33308966754965,0.620001036981888,4.39079100537688,0.0353999547058418,5.01873401493468,0.474581350907202,1.56168210581413,1.67687251754691,1.59992690026489,1.31723730161307,1.5056202044804,-0.0382447944507605,0.244444804201068,0.0560619013337291,0.534373516956799,0
411,205.5,1,0.00382671505196359,-0.18374686029512,-0,-0,5.17829843052311,0.530423515922817,5.39433213829893,0.62692295467632,5.88426552275744,1.03659925528977,5.30002269687273,0.599318602078455,1.55348952915693,1.36974266886181,1.61829964148968,1.76527965682723,1.59000680906182,-0.0648101123327469,-0.211790127670298,-0.0365172799048852,0.530423515922817,0
412,206,1,0.000845302258071782,0.0161306863239286,-0,-0,5.15523241728899,0.534250230974781,5.26996962543527,0.604563124868195,4.2030468925143,-0.0645480688891125,4.90761988038535,0.438881975628465,1.5465697251867,1.56270041151063,1.58099088763058,1.26091406775429,1.4722859641156,-0.0344211624438835,0.285655657432409,0.0742837610710938,0.534250230974781,0
413,206.5,1,0.00487847974099401,0.00542432458705237,0,-0,5.14291292307708,0.535095533232853,5.2837558806103,0.602917739792782,5.36733006671166,0.775604015522455,5.0391124764981,0.504738310251186,1.54287387692312,1.54829820151018,1.58512676418309,1.6101990200135,1.51173374294943,-0.0422528872599683,-0.0673251430903756,0.0311401339736925,0.535095533232853,0
